hand,deal,advisor_seat,advisor_position,dealer_seat,street_reached,showdown,board,advisor_hole,advisor_chips,villain_chips,decisions,seat0_chips,seat1_chips,seat2_chips
5139,1713,0,BTN,0,3,True,4c As 6c Ad Kh,7s Qs,142,-142,10,142,-10,-132
5140,1713,1,SB,0,0,False,,Ks 4h,-10,10,2,0,-10,10
5141,1713,2,BB,0,3,False,4c As 6c Ad Kh,Jc 2c,-320,320,9,0,320,-320
5142,1714,0,BTN,0,2,False,2d 7s Jh Kh,4d Td,0,0,7,0,20,-20
5143,1714,1,SB,0,0,False,,Kc 3d,-10,10,2,0,-10,10
5144,1714,2,BB,0,3,True,2d 7s Jh Kh 5s,4h 5d,-960,960,10,0,960,-960
5145,1715,0,BTN,0,3,True,4c 2d Th Td Qs,8s As,60,-60,9,60,-10,-50
5146,1715,1,SB,0,3,True,4c 2d Th Td Qs,2s 2h,1691,-1691,11,-1603,1691,-88
5147,1715,2,BB,0,3,True,4c 2d Th Td Qs,9s Jh,-20,20,10,-1910,1930,-20
5148,1716,0,BTN,0,3,True,Td 5s 3s 5h Jh,9d Qh,5,-5,9,5,-10,5
5149,1716,1,SB,0,0,False,,6d 4h,-10,10,2,0,-10,10
5150,1716,2,BB,0,3,True,Td 5s 3s 5h Jh,6c Qc,20,-20,9,0,-20,20
5151,1717,0,BTN,0,1,False,Tc Kh Kc,Ah Kd,60,-60,6,60,-10,-50
5152,1717,1,SB,0,1,False,Tc Kh Kc,6s 7c,-10,10,6,30,-10,-20
5153,1717,2,BB,0,1,False,Tc Kh Kc,2c 3h,-20,20,8,40,-20,-20
5154,1718,0,BTN,0,1,False,2h Kd 4s,9c Qh,-50,50,6,-50,100,-50
5155,1718,1,SB,0,3,True,2h Kd 4s 7c 3d,8s Kh,2000,-2000,11,0,2000,-2000
5156,1718,2,BB,0,1,False,2h Kd 4s,Ts 7h,-20,20,5,0,20,-20
5157,1719,0,BTN,0,3,False,6s 7s 3c 4d Js,Qd Td,-325,325,9,-325,-10,335
5158,1719,1,SB,0,0,False,,Ac 2h,-10,10,2,0,-10,10
5159,1719,2,BB,0,3,False,6s 7s 3c 4d Js,6c Jc,140,-140,11,0,-140,140
5160,1720,0,BTN,0,2,False,Tc Ks 9d Kd,Jd Qc,-380,380,8,-380,-10,390
5161,1720,1,SB,0,0,False,,6d 8h,-10,10,2,0,-10,10
5162,1720,2,BB,0,3,True,Tc Ks 9d Kd 7d,9h 2d,-80,80,9,0,80,-80
5163,1721,0,BTN,0,3,True,Tc 9h 8s 2h 6h,8c Qh,0,0,9,0,320,-320
5164,1721,1,SB,0,3,True,Tc 9h 8s 2h 6h,9c Qd,360,-360,11,0,360,-360
5165,1721,2,BB,0,3,True,Tc 9h 8s 2h 6h,Js 2s,-480,480,9,0,480,-480
5166,1722,0,BTN,0,0,False,,4h Kc,0,0,4,0,-20,20
5167,1722,1,SB,0,0,False,,Td 6c,-10,10,2,0,-10,10
5168,1722,2,BB,0,3,True,Jc 3c 7d 2s 2c,8s Kh,20,-20,9,0,-20,20
5169,1723,0,BTN,0,3,True,Kc Ts Jc Qd 6d,5c Td,0,0,9,0,-20,20
5170,1723,1,SB,0,0,False,,8s 3d,-10,10,2,0,-10,10
5171,1723,2,BB,0,1,False,Kc Ts Jc,6s 3s,20,-20,6,0,-20,20
5172,1724,0,BTN,0,3,True,Kh 5d 2c 2h Jc,9d 6s,0,0,9,0,-20,20
5173,1724,1,SB,0,3,True,Kh 5d 2c 2h Jc,7h 8c,-250,250,9,0,-250,250
5174,1724,2,BB,0,3,True,Kh 5d 2c 2h Jc,Qs 8s,20,-20,9,0,-20,20
5175,1725,0,BTN,0,0,False,,2c 5d,0,0,3,0,20,-20
5176,1725,1,SB,0,2,False,Ks Jd 9c Ts,7c 7s,-60,60,8,0,-60,60
5177,1725,2,BB,0,0,False,,Tc 6d,-20,20,3,0,20,-20
5178,1726,0,BTN,0,3,False,8h Kd 6d 7c Js,4d Ks,0,0,10,0,-20,20
5179,1726,1,SB,0,3,False,8h Kd 6d 7c Js,5h Ad,-100,100,10,0,-100,100
5180,1726,2,BB,0,3,False,8h Kd 6d 7c Js,Jh Tc,60,-60,11,0,-60,60
5181,1727,0,BTN,0,3,True,Kd As 3s 9d 5c,Ts 4h,0,0,11,0,-1920,1920
5182,1727,1,SB,0,0,False,,9h Qd,-60,60,4,0,-60,60
5183,1727,2,BB,0,3,True,Kd As 3s 9d 5c,Td Tc,640,-640,9,0,-640,640
5184,1728,0,BTN,0,3,True,5c 6h Jh Ts 8s,Ad 6c,100,-100,12,100,-50,-50
5185,1728,1,SB,0,3,True,5c 6h Jh Ts 8s,Qd Ks,-250,250,9,0,-250,250
5186,1728,2,BB,0,3,True,5c 6h Jh Ts 8s,4c Ac,60,-60,10,0,-60,60
5187,1729,0,BTN,0,3,True,9s Qs 6d Ts Kc,6h As,-50,50,12,-50,325,-275
5188,1729,1,SB,0,2,False,9s Qs 6d Ts,Ah Jh,-250,250,8,0,-250,250
5189,1729,2,BB,0,3,True,9s Qs 6d Ts Kc,Kd 9d,-320,320,10,0,320,-320
5190,1730,0,BTN,0,3,True,Ks 5c Ad Kc Jd,Ah 8d,2010,-2010,12,2010,-10,-2000
5191,1730,1,SB,0,0,False,,7d 6s,-10,10,2,0,-10,10
5192,1730,2,BB,0,3,True,Ks 5c Ad Kc Jd,Qc 9c,20,-20,9,0,-20,20
5193,1731,0,BTN,0,3,True,2d 6s 9s Ah Js,Jd 7c,0,0,9,0,20,-20
5194,1731,1,SB,0,3,False,2d 6s 9s Ah Js,Qd 8d,-88,88,11,108,-88,-20
5195,1731,2,BB,0,3,True,2d 6s 9s Ah Js,5c Qh,-20,20,12,40,-20,-20
5196,1732,0,BTN,0,3,True,9d Ts Qd 4c Ad,8c 4s,0,0,9,0,20,-20
5197,1732,1,SB,0,0,False,,8s 2d,-10,10,2,0,-10,10
5198,1732,2,BB,0,3,True,9d Ts Qd 4c Ad,5h 3h,-20,20,9,0,20,-20
5199,1733,0,BTN,0,3,False,Qs Qh Ts Ah Kh,Kc 6d,0,0,10,0,-20,20
5200,1733,1,SB,0,3,True,Qs Qh Ts Ah Kh,9s 2d,-10,10,10,-175,-10,185
5201,1733,2,BB,0,3,False,Qs Qh Ts Ah Kh,9h 5h,40,-40,13,-20,-20,40
5202,1734,0,BTN,0,3,False,Tc Ac Ts Th 9c,8c Js,0,0,9,0,20,-20
5203,1734,1,SB,0,0,False,,7c 3c,-10,10,2,0,-10,10
5204,1734,2,BB,0,3,False,Tc Ac Ts Th 9c,7h 5c,-20,20,9,0,20,-20
5205,1735,0,BTN,0,3,False,Kh 6d Ad 3h Ks,7s 9d,0,0,9,0,20,-20
5206,1735,1,SB,0,0,False,,Qh 3s,-10,10,2,0,-10,10
5207,1735,2,BB,0,2,False,Kh 6d Ad 3h,Td Js,-60,60,8,0,60,-60
5208,1736,0,BTN,0,0,False,,5s 6c,0,0,4,0,-20,20
5209,1736,1,SB,0,3,False,Th 8d Jc Ad 9s,5c 4c,-60,60,10,0,-60,60
5210,1736,2,BB,0,3,False,Th 8d Jc Ad 9s,7c Kd,20,-20,10,0,-20,20
5211,1737,0,BTN,0,3,True,Jc Kd 2d 5s 9h,Qh 9c,130,-130,9,130,-10,-120
5212,1737,1,SB,0,3,True,Jc Kd 2d 5s 9h,7h 5h,150,-150,10,0,150,-150
5213,1737,2,BB,0,3,True,Jc Kd 2d 5s 9h,4h 2c,-120,120,9,0,120,-120
5214,1738,0,BTN,0,1,False,3c 6h 8h,8d 5c,0,0,6,0,-20,20
5215,1738,1,SB,0,0,False,,Jd 5h,-10,10,2,0,-10,10
5216,1738,2,BB,0,3,True,3c 6h 8h Ah 7c,Th 6s,20,-20,9,0,-20,20
5217,1739,0,BTN,0,3,False,Qd 2d 8s Qc 5h,Jh Kh,-222,222,11,-222,-10,232
5218,1739,1,SB,0,3,True,Qd 2d 8s Qc 5h,7s 3s,-10,10,9,-95,-10,105
5219,1739,2,BB,0,3,True,Qd 2d 8s Qc 5h,5d 9d,40,-40,12,-20,-20,40
5220,1740,0,BTN,0,2,False,5h Kh 5d Jd,9d 9s,-275,275,9,-275,-50,325
5221,1740,1,SB,0,3,True,5h Kh 5d Jd 4c,9c 8c,-88,88,12,-1540,-88,1628
5222,1740,2,BB,0,3,True,5h Kh 5d Jd 4c,Kc 8s,335,-335,11,-315,-20,335
5223,1741,0,BTN,0,3,True,Jh Tc 9h 5d Td,2d 4h,0,0,9,0,-20,20
5224,1741,1,SB,0,0,False,,7h 2s,-10,10,2,0,-10,10
5225,1741,2,BB,0,3,True,Jh Tc 9h 5d Td,6d Ks,20,-20,9,0,-20,20
5226,1742,0,BTN,0,2,False,5c Th Kd 8d,8c 5h,0,0,8,0,-20,20
5227,1742,1,SB,0,0,False,,9s 4h,-10,10,2,0,-10,10
5228,1742,2,BB,0,1,False,5c Th Kd,4d Ts,20,-20,6,0,-20,20
5229,1743,0,BTN,0,3,True,8c 9d Ks 7s Ad,8s 8d,2050,-2050,14,2050,-50,-2000
5230,1743,1,SB,0,1,False,8c 9d Ks,6s Js,-88,88,7,108,-88,-20
5231,1743,2,BB,0,3,True,8c 9d Ks 7s Ad,3h 9c,-1910,1910,14,1930,-20,-1910
5232,1744,0,BTN,0,2,False,Ts 8h 6s 5h,Js 4h,0,0,9,0,-80,80
5233,1744,1,SB,0,0,False,,Ad 4s,20,-20,3,0,20,-20
5234,1744,2,BB,0,3,False,Ts 8h 6s 5h 9h,7d 9d,80,-80,11,0,-80,80
5235,1745,0,BTN,0,1,False,Ac 3s 6c,Th 2h,0,0,5,0,20,-20
5236,1745,1,SB,0,3,False,Ac 3s 6c Qc As,3d Qd,100,-100,9,0,100,-100
5237,1745,2,BB,0,2,False,Ac 3s 6c Qc,Tc 8d,-80,80,7,0,80,-80
5238,1746,0,BTN,0,0,False,,6d Qc,0,0,3,0,20,-20
5239,1746,1,SB,0,3,True,7d Ks 7c 7s As,Td Th,100,-100,9,0,100,-100
5240,1746,2,BB,0,0,False,,8c 3c,-20,20,3,0,20,-20
5241,1747,0,BTN,0,0,False,,2d 3d,0,0,4,0,-20,20
5242,1747,1,SB,0,0,False,,2h Tc,-10,10,2,0,-10,10
5243,1747,2,BB,0,3,True,As 9d Ah 8s 7h,Kc Jh,20,-20,9,0,-20,20
5244,1748,0,BTN,0,1,False,4d 7s Qs,Ad 3s,0,0,5,0,20,-20
5245,1748,1,SB,0,0,False,,7d Jh,-10,10,2,0,-10,10
5246,1748,2,BB,0,1,False,4d 7s Qs,6s 2c,-20,20,5,0,20,-20
5247,1749,0,BTN,0,3,False,7d 8d 8s 5c Td,Ks 2d,0,0,12,0,-320,320
5248,1749,1,SB,0,3,True,7d 8d 8s 5c Td,6s Ah,-1644,1644,12,0,-1644,1644
5249,1749,2,BB,0,3,True,7d 8d 8s 5c Td,9s 8h,107,-107,11,0,-107,107
5250,1750,0,BTN,0,3,True,5h 6s Jh 3d As,6h 2h,0,0,9,0,20,-20
5251,1750,1,SB,0,0,False,,7s 3h,-10,10,2,0,-10,10
5252,1750,2,BB,0,1,False,5h 6s Jh,7c 9h,20,-20,6,0,-20,20
5253,1751,0,BTN,0,3,True,9d 8s 2c 3d Ad,9s 9c,2050,-2050,14,2050,-50,-2000
5254,1751,1,SB,0,3,True,9d 8s 2c 3d Ad,Kh 7c,-10,10,10,1905,-10,-1895
5255,1751,2,BB,0,3,True,9d 8s 2c 3d Ad,3c 8h,-2000.0,2000.0,12,2020.0,-20.0,-2000.0
5256,1752,0,BTN,0,3,False,Tc Th 5d 4d 5c,5s 9d,0,0,10,0,-80,80
5257,1752,1,SB,0,0,False,,3h 4h,-10,10,2,0,-10,10
5258,1752,2,BB,0,3,True,Tc Th 5d 4d 5c,Kh 6s,80,-80,9,0,-80,80
5259,1753,0,BTN,0,3,True,4d 6d 8s Ah Jh,Kc 5d,0,0,9,0,-20,20
5260,1753,1,SB,0,0,False,,3s Qd,-10,10,2,0,-10,10
5261,1753,2,BB,0,3,True,4d 6d 8s Ah Jh,Kd 2c,20,-20,9,0,-20,20
5262,1754,0,BTN,0,3,True,Qd 4c Qh Qs 3h,Kd Jd,-1755,1755,9,-1755,-10,1765
5263,1754,1,SB,0,3,False,Qd 4c Qh Qs 3h,Th 7h,-484,484,14,-88,-484,572
5264,1754,2,BB,0,3,True,Qd 4c Qh Qs 3h,6d 6h,660,-660,12,-640,-20,660
5265,1755,0,BTN,0,3,True,5d 9s 2d 7d Jd,3c Ac,-50,50,11,-50,2017,-1967
5266,1755,1,SB,0,3,True,5d 9s 2d 7d Jd,8s 6s,240,-240,10,0,240,-240
5267,1755,2,BB,0,3,False,5d 9s 2d 7d Jd,Ah 5h,-80,80,9,0,80,-80
5268,1756,0,BTN,0,2,False,3d 5c 3s Ah,5d Ac,149,-149,9,149,-129,-20
5269,1756,1,SB,0,0,False,,Js Ts,20,-20,3,0,20,-20
5270,1756,2,BB,0,3,True,3d 5c 3s Ah 5h,2d 5s,46,-46,10,0,-46,46
5271,1757,0,BTN,0,0,False,,Kc 4h,0,0,4,0,-20,20
5272,1757,1,SB,0,0,False,,2s 4s,-10,10,2,0,-10,10
5273,1757,2,BB,0,2,False,Th 2d 9c 3c,6d Qh,-20,20,7,0,20,-20
5274,1758,0,BTN,0,0,False,,5h Qc,0,0,4,0,-20,20
5275,1758,1,SB,0,0,False,,4d 6s,-10,10,2,0,-10,10
5276,1758,2,BB,0,1,False,9h 5c 3h,5d 5s,20,-20,6,0,-20,20
5277,1759,0,BTN,0,3,True,Jh 9d Kd 7s Th,Jd 3d,0,0,11,0,1704,-1704
5278,1759,1,SB,0,3,True,Jh 9d Kd 7s Th,Kc 4c,1428.5714285714284,-1428.5714285714284,12,0.0,1428.5714285714284,-1428.5714285714284
5279,1759,2,BB,0,3,True,Jh 9d Kd 7s Th,Ah 9h,-245,245,16,-245,490,-245
5280,1760,0,BTN,0,1,False,Jh 6s 6c,7c 9h,0,0,5,0,20,-20
5281,1760,1,SB,0,1,False,Jh 6s 6c,Jc Td,60,-60,5,0,60,-60
5282,1760,2,BB,0,1,False,Jh 6s 6c,8d 4h,-20,20,5,0,20,-20
5283,1761,0,BTN,0,1,False,As 4d Ac,7c Td,0,0,7,0,-120,120
5284,1761,1,SB,0,0,False,,3c 5c,-10,10,2,0,-10,10
5285,1761,2,BB,0,3,True,As 4d Ac 4h Js,8c Kc,20,-20,9,0,-20,20
5286,1762,0,BTN,0,1,False,3h 6d Th,Kc 8c,-50,50,5,-50,-10,60
5287,1762,1,SB,0,3,True,3h 6d Th Jd 4s,Ah 4h,-1830,1830,14,-88,-1830,1918
5288,1762,2,BB,0,3,True,3h 6d Th Jd 4s,Ts Kh,2020,-2020,11,-20,-2000,2020
5289,1763,0,BTN,0,2,False,Td 2s 4s 6c,9h Jh,-50,50,7,-50,-10,60
5290,1763,1,SB,0,3,True,Td 2s 4s 6c Qc,3h 4h,-10,10,10,-182,-10,192
5291,1763,2,BB,0,3,True,Td 2s 4s 6c Qc,7s Ks,-20,20,12,-20,40,-20
5292,1764,0,BTN,0,3,False,5c 4d Qc 9c 2c,Ah 5s,-86,86,10,-86,-10,96
5293,1764,1,SB,0,0,False,,Kh 3d,-10,10,2,0,-10,10
5294,1764,2,BB,0,3,True,5c 4d Qc 9c 2c,2h 5h,20,-20,9,0,-20,20
5295,1765,0,BTN,0,1,False,2s Tc Ac,8s 3d,0,0,5,0,20,-20
5296,1765,1,SB,0,3,False,2s Tc Ac 7d 6d,Ah 4h,60,-60,9,0,60,-60
5297,1765,2,BB,0,1,False,2s Tc Ac,5d 9h,-20,20,5,0,20,-20
5298,1766,0,BTN,0,3,True,Ac Tc 2h 2s 3c,8d 9s,0,0,9,0,1280,-1280
5299,1766,1,SB,0,3,True,Ac Tc 2h 2s 3c,As 5s,348,-348,10,0,348,-348
5300,1766,2,BB,0,2,False,Ac Tc 2h 2s,9h Kc,-80,80,7,0,80,-80
5301,1767,0,BTN,0,3,True,Ks 4h Ah Jc Kh,9c 6h,0,0,9,0,20,-20
5302,1767,1,SB,0,2,False,Ks 4h Ah Jc,Qd 2d,100,-100,7,0,100,-100
5303,1767,2,BB,0,3,True,Ks 4h Ah Jc Kh,8d 5c,-20,20,9,0,20,-20
5304,1768,0,BTN,0,3,False,Ad 5h Kd Ah 9c,Js Tc,-132,132,10,-132,-10,142
5305,1768,1,SB,0,3,True,Ad 5h Kd Ah 9c,Kc 4c,232,-232,9,0,232,-232
5306,1768,2,BB,0,3,True,Ad 5h Kd Ah 9c,Qc Jd,-1280,1280,9,0,1280,-1280
5307,1769,0,BTN,0,3,True,8c Qh 2h 9c 4s,7h 5c,0,0,9,0,1920,-1920
5308,1769,1,SB,0,3,True,8c Qh 2h 9c 4s,Jd Jh,139,-139,9,0,139,-139
5309,1769,2,BB,0,3,True,8c Qh 2h 9c 4s,Kh Jc,-1949,1949,10,0,1949,-1949
5310,1770,0,BTN,0,1,False,Th 5h Qd,2d 6c,0,0,6,0,-20,20
5311,1770,1,SB,0,0,False,,4d 9h,-10,10,2,0,-10,10
5312,1770,2,BB,0,3,True,Th 5h Qd 6h 4s,Ts 3h,20,-20,9,0,-20,20
5313,1771,0,BTN,0,3,True,9d Kd Jd Kc 4h,Ks 9h,2010,-2010,12,2010,-10,-2000
5314,1771,1,SB,0,3,True,9d Kd Jd Kc 4h,7c 2s,-10,10,11,2005,-10,-1995
5315,1771,2,BB,0,1,False,9d Kd Jd,Tc Ah,-20,20,6,30,-10,-20
5316,1772,0,BTN,0,2,False,7h 3c Kh 9d,Kd 4s,0,0,8,0,-20,20
5317,1772,1,SB,0,0,False,,Qd 5c,-10,10,2,0,-10,10
5318,1772,2,BB,0,3,True,7h 3c Kh 9d Td,9s Jd,46,-46,10,0,-46,46
5319,1773,0,BTN,0,3,False,Ac 4h 8h 9h 9d,Jc 3s,0,0,12,0,-320,320
5320,1773,1,SB,0,0,False,,Qc 6h,-10,10,2,0,-10,10
5321,1773,2,BB,0,3,True,Ac 4h 8h 9h 9d,8d 7h,40,-40,9,0,-40,40
5322,1774,0,BTN,0,3,True,9h Ts Jd 5h 7h,Kc 9c,-1910,1910,9,-1910,1930,-20
5323,1774,1,SB,0,3,True,9h Ts Jd 5h 7h,9s Ah,1578,-1578,12,-1558,1578,-20
5324,1774,2,BB,0,3,True,9h Ts Jd 5h 7h,Qc 2c,-40,40,14,-40,80,-40
5325,1775,0,BTN,0,1,False,As 4c Ac,9s 8c,0,0,6,0,-20,20
5326,1775,1,SB,0,0,False,,7d Th,-10,10,2,0,-10,10
5327,1775,2,BB,0,3,True,As 4c Ac 8s 2h,Kc 6h,20,-20,9,0,-20,20
5328,1776,0,BTN,0,1,False,8s Js 2h,6h Qc,0,0,5,0,20,-20
5329,1776,1,SB,0,0,False,,Jd 7h,-10,10,2,0,-10,10
5330,1776,2,BB,0,1,False,8s Js 2h,7s 6d,-20,20,5,0,20,-20
5331,1777,0,BTN,0,1,False,Js 6c Kh,4c 4d,-50,50,5,-50,-10,60
5332,1777,1,SB,0,0,False,,3c Qh,-10,10,2,0,-10,10
5333,1777,2,BB,0,3,True,Js 6c Kh 6d 4s,Jc 8c,107,-107,11,0,-107,107
5334,1778,0,BTN,0,3,True,5d 2h Ts 7c 4d,9c 7s,0,0,9,0,-20,20
5335,1778,1,SB,0,0,False,,9d 6h,-10,10,2,0,-10,10
5336,1778,2,BB,0,3,True,5d 2h Ts 7c 4d,6s Jd,20,-20,9,0,-20,20
5337,1779,0,BTN,0,2,False,4s 9d Jc 5c,9h 5s,0,0,7,0,20,-20
5338,1779,1,SB,0,0,False,,5h 6c,-10,10,2,0,-10,10
5339,1779,2,BB,0,2,False,4s 9d Jc 5c,7c Ts,-20,20,7,0,20,-20
5340,1780,0,BTN,0,3,True,8s Qd 3s 5h 5s,Ah 3h,-50,50,12,-50,-50,100
5341,1780,1,SB,0,3,True,8s Qd 3s 5h 5s,Ad 9c,-250,250,9,0,-250,250
5342,1780,2,BB,0,3,True,8s Qd 3s 5h 5s,6h 6d,20,-20,9,0,-20,20
5343,1781,0,BTN,0,3,False,As Ad Qd Jd 6d,8s Ks,-86,86,10,-86,-10,96
5344,1781,1,SB,0,3,False,As Ad Qd Jd 6d,7h 6s,-10,10,9,-20,-10,30
5345,1781,2,BB,0,3,True,As Ad Qd Jd 6d,8d 7c,80,-80,13,-20,-60,80
5346,1782,0,BTN,0,3,False,3c Qd 6d 6h Kh,Jh 9h,-50,50,9,-50,70,-20
5347,1782,1,SB,0,1,False,3c Qd 6d,Th Kd,108,-108,6,-88,108,-20
5348,1782,2,BB,0,3,True,3c Qd 6d 6h Kh,Qs 2h,-638,638,12,-20,658,-638
5349,1783,0,BTN,0,3,True,3s 9c Ac Qs 2h,5s Qc,0,0,12,0,-1680,1680
5350,1783,1,SB,0,0,False,,Kh 5c,-10,10,2,0,-10,10
5351,1783,2,BB,0,3,True,3s 9c Ac Qs 2h,9d 8s,20,-20,9,0,-20,20
5352,1784,0,BTN,0,3,True,Qd 8s 4d Qh Qs,3d Jc,0,0,11,0,-160,160
5353,1784,1,SB,0,0,False,,3c Kh,-10,10,2,0,-10,10
5354,1784,2,BB,0,1,False,Qd 8s 4d,6h Ad,20,-20,6,0,-20,20
5355,1785,0,BTN,0,3,True,7d 4c 9h Ad 5d,Ah Tc,1765,-1765,14,1765,-1715,-50
5356,1785,1,SB,0,0,False,,7c Kh,-10,10,2,0,-10,10
5357,1785,2,BB,0,2,False,7d 4c 9h Ad,3c 3d,-80,80,7,0,80,-80
5358,1786,0,BTN,0,3,True,9c Ac Ts 8s 7c,9h 6h,-1513,1513,13,-1513,-275,1788
5359,1786,1,SB,0,3,True,9c Ac Ts 8s 7c,Tc Ks,-400,400,10,0,-400,400
5360,1786,2,BB,0,3,True,9c Ac Ts 8s 7c,6c Kc,742,-742,10,0,-742,742
5361,1787,0,BTN,0,0,False,,8c 3s,0,0,3,0,20,-20
5362,1787,1,SB,0,3,True,4d 2h 3c Kh 6d,Th Td,360,-360,11,0,360,-360
5363,1787,2,BB,0,3,True,4d 2h 3c Kh 6d,7s 4s,-1920,1920,9,0,1920,-1920
5364,1788,0,BTN,0,3,True,Qs 5s 8s Qc Kh,4d 6h,0,0,11,0,-320,320
5365,1788,1,SB,0,2,False,Qs 5s 8s Qc,Jc Ac,-60,60,8,0,-60,60
5366,1788,2,BB,0,3,True,Qs 5s 8s Qc Kh,5c Td,20,-20,9,0,-20,20
5367,1789,0,BTN,0,1,False,Ks 6c Qd,8c 3d,0,0,7,0,-120,120
5368,1789,1,SB,0,0,False,,3c 4h,-10,10,2,0,-10,10
5369,1789,2,BB,0,1,False,Ks 6c Qd,Qh Kd,20,-20,6,0,-20,20
5370,1790,0,BTN,0,1,False,9h Ac 8s,9c 6h,0,0,5,0,20,-20
5371,1790,1,SB,0,0,False,,As 9d,20,-20,3,0,20,-20
5372,1790,2,BB,0,1,False,9h Ac 8s,3s 2c,-20,20,5,0,20,-20
5373,1791,0,BTN,0,3,True,9d 6c 4s Qh Th,Jc Kd,199,-199,14,199,-50,-149
5374,1791,1,SB,0,1,False,9d 6c 4s,7s Kc,-10,10,6,-120,-10,130
5375,1791,2,BB,0,3,True,9d 6c 4s Qh Th,8c 8h,-110,110,14,130,-20,-110
5376,1792,0,BTN,0,2,False,6d 2d Jc Td,Jd 3h,0,0,8,0,-20,20
5377,1792,1,SB,0,0,False,,5s Kc,-10,10,2,0,-10,10
5378,1792,2,BB,0,3,True,6d 2d Jc Td Jh,9s Th,139,-139,11,0,-139,139
5379,1793,0,BTN,0,2,False,9h Kh 4s Qd,Tc 8d,0,0,10,0,-480,480
5380,1793,1,SB,0,0,False,,2h Ad,-10,10,2,0,-10,10
5381,1793,2,BB,0,3,False,9h Kh 4s Qd 7d,Th Kd,150,-150,12,0,-150,150
5382,1794,0,BTN,0,2,False,4s 9s Qd 8d,5s Qc,0,0,8,0,-20,20
5383,1794,1,SB,0,0,False,,Tc 2d,-10,10,2,0,-10,10
5384,1794,2,BB,0,3,True,4s 9s Qd 8d 7s,5d 8h,20,-20,9,0,-20,20
5385,1795,0,BTN,0,3,True,8d Js 7c 8s Qc,Jc 3c,0,0,9,0,1920,-1920
5386,1795,1,SB,0,3,True,8d Js 7c 8s Qc,Kh Kd,1828.5714285714284,-1828.5714285714287,10,-1808.5714285714287,1828.5714285714284,-20.0
5387,1795,2,BB,0,3,True,8d Js 7c 8s Qc,4d 4h,-120,120,12,-1740,1860,-120
5388,1796,0,BTN,0,3,False,Ks 9s Qh Kh 6d,2c 4c,0,0,11,0,-320,320
5389,1796,1,SB,0,0,False,,Jh 8h,20,-20,3,0,20,-20
5390,1796,2,BB,0,1,False,Ks 9s Qh,9d 7s,-20,20,5,0,20,-20
5391,1797,0,BTN,0,3,True,7h Tc 3h Js 8d,8s Qc,0,0,10,0,480,-480
5392,1797,1,SB,0,3,True,7h Tc 3h Js 8d,Qd As,60,-60,9,0,60,-60
5393,1797,2,BB,0,3,True,7h Tc 3h Js 8d,Ad 4d,-80,80,9,0,80,-80
5394,1798,0,BTN,0,2,False,2c Kc 2s Ts,7s 8d,0,0,7,0,20,-20
5395,1798,1,SB,0,0,False,,4s Td,-10,10,2,0,-10,10
5396,1798,2,BB,0,1,False,2c Kc 2s,6c 5h,20,-20,6,0,-20,20
5397,1799,0,BTN,0,3,True,7s Jd 4c Ah 8d,9h 5d,0,0,9,0,20,-20
5398,1799,1,SB,0,2,False,7s Jd 4c Ah,9s Qh,100,-100,7,0,100,-100
5399,1799,2,BB,0,3,True,7s Jd 4c Ah 8d,Qs 5c,-20,20,9,0,20,-20
5400,1800,0,BTN,0,3,True,2d 8c Qs Jh Js,Ac 4h,70,-70,9,70,-50,-20
5401,1800,1,SB,0,0,False,,Ts Kc,20,-20,3,0,20,-20
5402,1800,2,BB,0,3,True,2d 8c Qs Jh Js,5c 2s,40,-40,9,0,-40,40
5403,1801,0,BTN,0,3,False,3s Th Tc Ac Kh,2c Kc,142,-142,11,142,-10,-132
5404,1801,1,SB,0,0,False,,2h 4c,-10,10,2,0,-10,10
5405,1801,2,BB,0,1,False,3s Th Tc,4d 8d,20,-20,6,0,-20,20
5406,1802,0,BTN,0,3,True,Qs Ks 2s 7h Kc,2c Tc,0,0,9,0,-20,20
5407,1802,1,SB,0,3,True,Qs Ks 2s 7h Kc,Ad 5h,-60,60,9,0,-60,60
5408,1802,2,BB,0,1,False,Qs Ks 2s,2d 4d,20,-20,6,0,-20,20
5409,1803,0,BTN,0,3,True,7h 7c 6c 3c 8s,Kh 6d,0,0,9,0,1280,-1280
5410,1803,1,SB,0,3,True,7h 7c 6c 3c 8s,Qc Tc,2020,-2020,11,-2000,2020,-20
5411,1803,2,BB,0,3,True,7h 7c 6c 3c 8s,6s 4h,-20,20,11,-1694,1714,-20
5412,1804,0,BTN,0,0,False,,Kh 3c,0,0,4,0,-20,20
5413,1804,1,SB,0,0,False,,7h 2s,-10,10,2,0,-10,10
5414,1804,2,BB,0,3,True,8h 6s Js Tc Th,Ac 9c,20,-20,9,0,-20,20
5415,1805,0,BTN,0,3,True,8d 2c 4s 8h Kh,7s 9d,0,0,11,0,-1520,1520
5416,1805,1,SB,0,0,False,,2d Ts,-10,10,2,0,-10,10
5417,1805,2,BB,0,3,True,8d 2c 4s 8h Kh,4d Js,186,-186,10,0,-186,186
5418,1806,0,BTN,0,3,True,Kc 5h Qs As Ts,Kd 7s,0,0,11,0,-1604,1604
5419,1806,1,SB,0,3,True,Kc 5h Qs As Ts,Qc 3c,-1981,1981,16,-1981,-1981,3962
5420,1806,2,BB,0,3,True,Kc 5h Qs As Ts,Th Js,4000,-4000,16,-2000,-2000,4000
